Date,Open,High,Low,Close,Volume,Adj Close
2012-01-26,65.10,65.38,64.73,64.80,11932100,63.18
2012-01-27,64.31,64.97,63.66,64.30,10979900,62.70
2012-01-30,63.80,63.80,63.03,63.21,12492000,61.63
2012-01-31,63.42,63.55,62.70,63.04,11358600,61.47
2012-02-01,63.42,63.70,63.19,63.21,12900500,61.63
2012-02-02,63.35,63.63,63.25,63.32,12613100,61.74
2012-02-03,63.36,63.86,62.56,62.77,17440500,61.21
2012-02-06,62.86,63.61,62.78,63.51,9851200,61.93
2012-02-07,63.56,63.91,63.37,63.70,8901600,62.11
2012-02-08,63.72,63.78,63.44,63.64,8174800,62.05
2012-02-09,63.84,64.10,63.53,64.04,9152000,62.44
2012-02-10,63.60,63.98,63.55,63.88,8295500,62.29
2012-02-13,64.15,64.38,64.06,64.23,6899400,62.63
2012-02-14,64.10,64.48,64.09,64.48,6997700,62.87
2012-02-15,64.82,64.94,64.38,64.55,11651700,62.94
2012-02-16,64.78,65.40,64.65,65.20,10823300,63.58
2012-02-17,65.49,65.54,64.90,64.91,10281600,63.29
2012-02-21,64.99,65.07,64.35,64.42,10037700,62.81
2012-02-22,64.24,64.71,64.17,64.44,7029500,62.83
2012-02-23,64.35,66.57,64.25,66.42,20163300,64.76
2012-02-24,66.74,66.95,66.52,66.71,17777100,65.05
2012-02-27,66.57,67.04,66.13,66.70,17903200,65.04
2012-02-28,66.59,67.49,66.54,67.39,13468100,65.71
2012-02-29,67.41,67.77,67.31,67.62,14742500,65.93
2012-03-01,67.44,67.69,66.46,66.66,11967000,65.00
2012-03-02,66.72,66.88,66.40,66.67,7022200,65.01
2012-03-05,66.61,66.97,66.46,66.95,6933400,65.28
2012-03-06,66.50,67.09,66.20,66.84,9827000,65.17
2012-03-07,66.82,67.07,66.42,66.58,7470800,64.92
2012-03-08,66.95,67.06,66.77,66.90,5811500,65.23
2012-03-09,67.06,67.06,66.60,66.93,5710200,65.26
2012-03-12,66.77,67.78,66.73,67.71,8825500,66.02
2012-03-13,67.85,67.90,67.57,67.90,9056700,66.21
2012-03-14,67.73,67.95,67.69,67.85,8056200,66.16
2012-03-15,67.69,67.79,67.50,67.68,8611500,65.99
2012-03-16,67.83,67.85,67.13,67.25,15713500,65.57
2012-03-19,67.03,67.48,66.96,67.21,7038900,65.53
2012-03-20,66.96,67.45,66.90,67.21,6139000,65.53
2012-03-21,67.21,67.36,66.86,67.20,6120400,65.53
2012-03-22,67.00,67.76,66.95,67.52,7321000,65.84
2012-03-23,67.51,67.54,67.27,67.43,6006400,65.75
2012-03-26,67.54,67.83,67.25,67.46,7818800,65.78
2012-03-27,67.51,67.73,66.96,67.15,7936900,65.48
2012-03-28,67.12,67.31,66.95,67.19,7534600,65.52
2012-03-29,66.98,67.15,66.76,67.01,6917400,65.34
2012-03-30,67.15,67.48,67.01,67.21,8670300,65.53
2012-04-02,67.43,67.92,67.40,67.56,8595200,65.88
2012-04-03,67.43,67.60,66.94,67.09,6954100,65.42
2012-04-04,66.71,67.56,66.71,67.26,8372200,65.58
2012-04-05,66.92,67.48,66.83,67.31,7696300,65.63
2012-04-09,66.72,67.13,66.71,66.81,6890400,65.14
2012-04-10,66.74,66.90,66.29,66.35,9436700,64.70
2012-04-11,66.74,66.92,66.32,66.44,7593800,64.78
2012-04-12,66.17,66.37,65.95,66.09,27847200,64.44
2012-04-13,66.04,66.50,65.80,65.81,29792000,64.17
2012-04-16,66.01,67.10,65.88,66.78,32810100,65.12
2012-04-17,66.91,67.20,66.83,67.02,8894700,65.35
2012-04-18,66.93,67.20,66.73,66.75,6081800,65.09
2012-04-19,66.88,66.91,66.23,66.57,7721200,64.91
2012-04-20,66.71,67.61,66.59,67.51,11092600,65.83
2012-04-23,66.91,67.00,66.38,66.65,8420500,64.99
2012-04-24,66.83,67.00,66.56,67.00,6962300,65.33
2012-04-25,66.67,66.99,66.50,66.89,6994200,65.77
2012-04-26,66.64,67.14,66.63,66.87,8415000,65.75
2012-04-27,65.10,65.26,63.95,64.44,30719500,63.37
2012-04-30,63.58,64.16,63.29,63.64,19195000,62.58
2012-05-01,63.34,63.74,63.29,63.57,11899600,62.51
2012-05-02,63.66,64.11,63.40,63.98,9689200,62.91
2012-05-03,64.29,64.76,64.16,64.51,12079900,63.43
2012-05-04,64.53,64.75,64.24,64.28,12006500,63.21
2012-05-07,63.46,64.50,63.36,64.25,11124300,63.18
2012-05-08,64.13,64.44,64.11,64.16,11481800,63.09
2012-05-09,63.93,64.29,63.57,63.67,13842600,62.61
2012-05-10,64.00,64.34,63.83,64.14,8109500,63.07
2012-05-11,64.06,64.15,63.62,63.68,11318000,62.62
2012-05-14,63.50,63.76,63.30,63.58,9902700,62.52
2012-05-15,63.72,64.22,63.50,63.72,12824700,62.66
2012-05-16,64.34,64.81,64.00,64.29,12375000,63.22
2012-05-17,64.12,64.40,63.91,63.96,10261800,62.89
2012-05-18,64.19,64.25,63.40,63.52,11583100,62.46
2012-05-21,63.66,63.80,62.95,63.39,9553100,62.33
2012-05-22,63.43,63.55,62.98,63.15,7535500,62.10
2012-05-23,63.00,63.05,62.04,62.39,13765400,61.35
2012-05-24,62.49,62.98,62.23,62.57,9178100,61.53
2012-05-25,62.58,63.20,62.40,62.49,7377700,61.45
2012-05-29,62.64,63.03,62.62,62.95,7401000,61.90
2012-05-30,62.64,62.89,62.24,62.32,7493400,61.28
2012-05-31,62.60,62.62,61.98,62.29,9268400,61.25
2012-06-01,61.76,61.94,61.20,61.55,12728000,60.52
2012-06-04,61.69,61.70,61.10,61.40,7768200,60.38
2012-06-05,61.21,61.33,61.02,61.17,7855500,60.15
2012-06-06,61.27,61.89,61.16,61.80,9622000,60.77
2012-06-07,62.08,62.84,61.72,62.76,13904700,61.71
2012-06-08,63.04,63.19,62.57,62.75,7697800,61.70
2012-06-11,62.99,63.06,62.50,62.54,6345500,61.50
2012-06-12,62.50,62.77,62.21,62.76,7814500,61.71
2012-06-13,62.61,62.77,62.27,62.57,9236900,61.53
2012-06-14,62.76,63.43,62.70,63.18,8389100,62.13
2012-06-15,63.53,63.67,62.52,62.88,14126800,61.83
2012-06-18,62.56,62.75,61.79,62.29,10289300,61.25
2012-06-19,62.41,62.75,62.10,62.21,12844900,61.17
2012-06-20,60.89,60.89,59.74,60.39,39133900,59.38
